Fecha,Juego,Ingresos_Brutos,Ganancia_Neta
2023-08-15,Tragamonedas,1349.32,4622.64
2023-08-24,Blackjack,2747.16,2800.39
2023-12-27,Ruleta,5829.47,4421.62
2023-01-13,Poker,9413.4,2528.01
2023-07-29,Tragamonedas,8514.61,6413.85
2023-08-17,Blackjack,8582.81,6157.6
2023-04-10,Ruleta,3728.87,4128.51
2023-01-31,Ruleta,4865.03,2611.19
2023-01-16,Blackjack,5236.35,2407.03
2023-05-17,Blackjack,2416.34,717.22
2023-11-25,Tragamonedas,1279.61,5802.84
2023-06-15,Poker,9522.13,3427.49
2023-11-06,Ruleta,3166.41,2613.36
2023-04-10,Poker,3159.54,3562.22
2023-04-19,Ruleta,1750.41,5821.8
2023-12-09,Ruleta,9356.57,1309.99
2023-06-22,Poker,6217.63,6074.76
2023-08-25,Blackjack,7003.33,6333.81
2023-06-11,Tragamonedas,9204.19,6653.6
2023-08-04,Ruleta,4110.58,3083.67
2023-09-21,Blackjack,6593.57,1911.41
2023-09-20,Ruleta,1349.2,2928.67
2023-10-19,Tragamonedas,2680.95,2663.93
2023-10-01,Ruleta,8481.21,1645.0
2023-01-03,Tragamonedas,7900.92,4447.23
2023-01-28,Tragamonedas,4155.78,3598.06
2023-11-22,Ruleta,4391.3,6127.06
2023-05-29,Ruleta,5801.99,708.71
2023-01-28,Tragamonedas,1002.17,4685.14
2023-11-06,Blackjack,3171.2,5459.17
2023-03-06,Poker,2874.09,5436.66
2023-12-22,Tragamonedas,3254.35,6259.48
2023-01-21,Ruleta,8253.15,5238.72
2023-09-09,Ruleta,3517.06,6530.77
2023-08-23,Blackjack,2723.69,2662.27
2023-08-15,Poker,5538.37,3770.86
2023-01-13,Tragamonedas,8790.81,591.52
2023-11-09,Tragamonedas,3172.15,545.22
2023-02-18,Poker,1706.83,2060.82
2023-04-28,Tragamonedas,4207.64,1155.25
2023-02-23,Poker,7728.87,2191.37
2023-05-18,Ruleta,5956.21,1650.78
2023-02-22,Poker,8351.14,685.38
2023-02-13,Tragamonedas,9636.33,6410.48
2023-10-30,Poker,8133.96,553.45
2023-02-22,Blackjack,6434.23,5284.53
2023-03-15,Ruleta,5440.07,1488.96
2023-02-15,Ruleta,1360.62,6429.49
2023-01-13,Poker,9858.9,6303.17
2023-06-14,Tragamonedas,4451.33,4750.36
2023-04-12,Blackjack,2370.05,4869.52
2023-10-07,Ruleta,7000.38,534.7
2023-09-15,Ruleta,3558.59,6901.67
2023-12-03,Tragamonedas,6272.0,6205.91
2023-12-22,Tragamonedas,6280.91,6318.19
2023-05-18,Blackjack,5011.57,4785.09
2023-06-12,Poker,8525.07,2741.12
2023-04-21,Tragamonedas,3384.7,6308.72
2023-04-12,Poker,5037.69,2394.86
2023-01-17,Blackjack,5839.23,4157.63
2023-09-25,Poker,6972.62,1148.25
2023-07-01,Ruleta,8055.75,6492.71
2023-01-24,Poker,4553.27,1415.01
2023-01-29,Blackjack,6814.42,1961.83
2023-06-20,Blackjack,2355.5,4127.87
2023-08-16,Blackjack,9393.83,5466.6
2023-07-07,Poker,4447.53,4525.78
2023-12-12,Ruleta,7565.69,2008.87
2023-08-18,Tragamonedas,1183.07,506.13
2023-11-17,Ruleta,2846.68,5421.48
2023-12-06,Poker,5383.74,6903.85
2023-04-29,Poker,8904.27,5764.44
2023-06-05,Tragamonedas,5745.3,3491.34
2023-09-29,Poker,9368.83,6374.49
2023-06-24,Blackjack,5354.17,3164.01
2023-04-14,Blackjack,5414.04,3912.07
2023-04-02,Blackjack,2077.72,3601.34
2023-07-05,Blackjack,8223.91,3409.56
2023-10-10,Blackjack,3222.69,5538.74
2023-06-30,Poker,9096.51,3924.0
2023-06-19,Tragamonedas,9197.42,2558.66
2023-07-06,Tragamonedas,9489.79,2178.03
2023-06-24,Blackjack,5682.07,745.36
2023-08-10,Poker,7093.84,4290.77
2023-08-21,Ruleta,8006.64,1994.75
2023-06-11,Ruleta,2179.13,1462.87
2023-05-14,Poker,6408.61,4749.89
2023-08-12,Blackjack,1308.68,4927.86
2023-06-02,Tragamonedas,5478.09,5389.01
2023-02-02,Poker,2393.58,3773.25
2023-02-24,Ruleta,2646.31,6311.35
2023-01-07,Ruleta,4285.43,6586.23
2023-09-01,Ruleta,4891.93,5747.91
2023-11-09,Blackjack,6608.55,4631.36
2023-05-06,Ruleta,1669.86,2474.19
2023-01-12,Poker,5533.23,6889.14
2023-01-16,Poker,2643.63,2281.89
2023-07-27,Ruleta,6165.78,1817.27
2023-02-12,Poker,6736.64,3374.0
2023-05-15,Ruleta,6010.38,869.46
2023-08-16,Ruleta,7644.66,6860.21
2023-04-21,Tragamonedas,4020.48,4324.82
2023-11-03,Blackjack,7885.96,4120.19
2023-06-09,Blackjack,4894.9,4762.68
2023-11-27,Tragamonedas,5357.66,3730.65
2023-09-21,Tragamonedas,6832.92,708.41
2023-08-13,Blackjack,1165.23,4480.02
2023-08-05,Ruleta,6885.95,5155.13
2023-02-14,Ruleta,6567.27,3208.87
2023-08-02,Blackjack,3788.62,5422.42
2023-02-28,Ruleta,1772.15,1975.51
2023-05-12,Tragamonedas,1818.42,1938.3
2023-04-14,Ruleta,9309.01,1549.21
2023-07-14,Ruleta,7203.51,2917.97
2023-06-06,Poker,2143.92,6005.58
2023-04-08,Poker,4210.51,5881.43
2023-08-14,Poker,6332.35,2988.36
2023-07-24,Ruleta,8520.15,4329.27
2023-03-20,Blackjack,1392.95,5185.31
2023-05-04,Tragamonedas,3129.7,2067.84
2023-08-06,Ruleta,9007.74,1592.92
2023-01-04,Blackjack,1082.49,6818.62
2023-03-31,Ruleta,2812.59,4514.12
2023-04-14,Tragamonedas,9631.22,6879.2
2023-04-29,Ruleta,6520.62,2695.41
2023-05-13,Tragamonedas,3355.04,5069.71
2023-11-08,Ruleta,1602.92,1946.92
2023-04-06,Tragamonedas,1253.72,2197.8
2023-11-27,Ruleta,3202.71,3827.36
2023-05-23,Tragamonedas,8933.37,2577.52
2023-10-15,Poker,4743.22,1589.54
2023-01-28,Ruleta,7483.0,2208.72
2023-10-05,Ruleta,9264.57,732.36
2023-08-21,Blackjack,4672.36,5078.75
2023-01-17,Blackjack,2721.5,3698.76
2023-02-28,Tragamonedas,5654.06,1112.58
2023-03-31,Ruleta,9172.75,1616.01
2023-07-18,Tragamonedas,8239.37,1166.47
2023-12-28,Poker,1592.47,4481.85
2023-01-26,Blackjack,7233.16,1112.37
2023-01-25,Tragamonedas,6147.08,5402.84
2023-10-28,Tragamonedas,9167.17,633.32
2023-12-05,Blackjack,2102.33,2120.94
2023-09-24,Ruleta,5806.33,6289.33
2023-06-30,Tragamonedas,8915.16,5170.45
2023-12-26,Blackjack,4690.21,974.29
2023-03-09,Ruleta,5337.95,5837.32
2023-12-17,Poker,1634.15,3704.73
2023-11-17,Blackjack,3503.29,6004.09
2023-02-18,Tragamonedas,3920.56,4404.81
2023-06-24,Poker,9506.1,4931.91
2023-02-21,Ruleta,3544.01,6957.76
2023-04-12,Ruleta,5147.82,2010.18
2023-08-04,Blackjack,7041.74,4555.65
2023-07-07,Blackjack,2459.65,3492.09
2023-02-26,Blackjack,5377.98,756.44
2023-02-16,Ruleta,7646.85,594.06
2023-06-08,Poker,8801.7,1274.99
2023-06-23,Ruleta,6636.33,4719.1
2023-08-30,Tragamonedas,7021.48,4186.56
2023-10-09,Ruleta,2136.55,4097.29
2023-08-29,Tragamonedas,9511.99,707.07
2023-01-05,Poker,2193.17,3550.47
2023-03-25,Blackjack,7972.06,6510.05
2023-11-04,Blackjack,3383.35,3084.35
2023-12-27,Ruleta,9402.34,4562.0
2023-09-05,Blackjack,7479.64,5568.82
2023-02-23,Poker,7784.32,5595.51
2023-06-10,Blackjack,2971.53,3875.32
2023-08-14,Ruleta,4987.36,6076.69
2023-01-15,Poker,6560.32,3043.96
2023-08-12,Tragamonedas,7929.76,6276.51
2023-03-02,Ruleta,1935.63,2061.48
2023-05-02,Tragamonedas,9661.29,2321.41
2023-10-04,Poker,9011.99,845.28
2023-02-15,Ruleta,3433.14,5671.28
2023-10-21,Ruleta,8404.84,3210.86
2023-03-03,Poker,5664.92,1989.26
2023-03-27,Blackjack,5156.26,2006.64
2023-07-29,Ruleta,3829.91,6359.1
2023-03-19,Ruleta,6228.72,5920.46
2023-07-21,Tragamonedas,7569.0,4097.95
2023-10-29,Blackjack,4698.4,4504.72
2023-08-11,Tragamonedas,6662.97,3583.12
2023-08-10,Tragamonedas,7293.82,3045.83
2023-01-03,Blackjack,7400.1,6450.6
2023-01-06,Blackjack,1467.69,1316.48
2023-04-03,Poker,8737.73,3219.9
2023-01-08,Blackjack,5124.28,2739.65
2023-08-23,Ruleta,3361.74,3737.98
2023-04-18,Blackjack,3175.88,3474.61
2023-06-10,Poker,5347.13,3872.78
2023-07-28,Poker,8981.48,1409.47
2023-08-28,Poker,4405.13,3835.42
2023-11-27,Blackjack,7747.53,2075.72
2023-11-29,Blackjack,1871.37,1698.15
2023-02-19,Tragamonedas,5284.51,921.42
2023-01-11,Tragamonedas,9925.18,5457.24
2023-12-17,Ruleta,7933.94,3278.37
2023-06-05,Tragamonedas,2894.76,4573.18
2023-03-11,Ruleta,5512.97,5229.36
2023-06-18,Poker,3102.62,4915.56
2023-09-29,Tragamonedas,4686.05,3558.25
2023-03-09,Blackjack,8020.76,3021.34
2023-12-21,Tragamonedas,7941.02,2943.74
2023-09-09,Ruleta,3052.9,4660.32
2023-02-17,Tragamonedas,9300.01,3716.16
2023-07-03,Poker,6333.11,6019.36
2023-11-16,Blackjack,4419.32,6185.56
2023-07-06,Ruleta,5517.42,1608.64
2023-03-31,Blackjack,6445.64,1385.52
2023-11-28,Blackjack,6039.01,4597.61
2023-05-19,Ruleta,5377.65,2457.97
2023-12-23,Blackjack,5544.4,620.71
2023-03-30,Blackjack,2587.71,6276.18
2023-10-01,Tragamonedas,8314.6,1974.85
2023-01-19,Blackjack,5875.84,6540.32
2023-11-07,Blackjack,2179.72,5163.32
2023-12-24,Blackjack,7895.41,5457.25
2023-06-03,Blackjack,9392.0,1809.5
2023-09-17,Ruleta,9525.76,2022.26
2023-04-18,Poker,4321.16,3888.24
2023-10-12,Tragamonedas,2219.65,1618.65
2023-02-28,Blackjack,5665.6,2485.31
2023-05-05,Blackjack,2013.48,2589.51
2023-12-20,Ruleta,9405.89,1537.59
2023-09-30,Poker,2652.22,1833.69
2023-04-17,Blackjack,3274.89,5625.59
2023-10-26,Ruleta,4659.73,1586.77
2023-09-02,Tragamonedas,4448.48,684.97
2023-12-02,Tragamonedas,8151.97,4590.81
2023-09-04,Blackjack,5106.85,6843.89
2023-01-08,Blackjack,2536.91,2652.89
2023-05-21,Poker,3404.89,1271.26
2023-12-28,Poker,5582.02,4207.52
2023-01-08,Blackjack,2327.09,6391.3
2023-12-18,Ruleta,6504.9,5596.4
2023-04-04,Poker,6091.73,4546.35
2023-11-17,Blackjack,7432.32,2547.87
2023-02-08,Poker,9439.34,4022.22
2023-03-22,Blackjack,9210.29,1093.09
2023-07-06,Tragamonedas,9514.68,4913.15
2023-03-25,Blackjack,3202.44,5213.12
2023-03-29,Tragamonedas,2184.09,6772.71
2023-08-30,Poker,3720.49,2192.58
2023-12-08,Blackjack,9055.77,619.97
2023-04-03,Poker,9748.48,4046.46
2023-03-27,Tragamonedas,8733.92,5094.14
2023-02-13,Blackjack,1990.16,5637.65
2023-05-17,Poker,9526.85,1759.3
2023-03-15,Tragamonedas,4810.22,2201.39
2023-02-05,Poker,1083.79,3831.84
2023-04-11,Ruleta,4981.54,2648.91
2023-06-05,Tragamonedas,1414.62,6093.32
2023-09-12,Tragamonedas,5894.9,3579.44
2023-06-20,Tragamonedas,4046.99,5697.26
2023-08-04,Blackjack,5260.91,4274.03
2023-06-19,Blackjack,6518.53,5525.09
2023-09-09,Blackjack,8819.21,2662.37
2023-12-26,Ruleta,6957.11,5904.21
2023-11-18,Ruleta,4906.44,2284.72
2023-02-24,Tragamonedas,8374.85,4049.64
2023-04-01,Ruleta,9150.24,1891.05
2023-10-05,Poker,2077.84,3590.92
2023-04-11,Tragamonedas,5787.4,2568.14
2023-06-04,Tragamonedas,3560.61,2233.57
2023-12-15,Poker,1423.55,6785.4
2023-12-30,Tragamonedas,7016.92,1540.48
2023-05-21,Ruleta,8764.94,5617.62
2023-06-22,Blackjack,2466.12,6897.07
2023-01-10,Poker,8311.72,629.36
2023-08-16,Ruleta,8680.56,5043.68
2023-09-22,Poker,9229.06,2143.93
2023-09-05,Poker,3387.57,763.17
2023-09-04,Tragamonedas,9135.58,3118.78
2023-06-04,Tragamonedas,3885.96,6578.92
2023-02-03,Ruleta,5971.04,576.47
2023-05-09,Poker,1454.57,4321.26
2023-06-09,Tragamonedas,1394.93,3759.08
2023-03-30,Tragamonedas,7483.36,6177.0
2023-04-03,Poker,5000.32,1046.01
2023-11-23,Ruleta,3306.63,4929.92
2023-08-29,Ruleta,2713.72,4920.71
2023-11-19,Poker,7029.58,4849.02
2023-04-27,Ruleta,1003.61,6625.17
2023-04-04,Tragamonedas,8253.02,5850.07
2023-06-12,Poker,1713.25,772.82
2023-04-09,Tragamonedas,2723.41,3562.04
2023-04-23,Blackjack,4476.13,3086.69
2023-12-25,Blackjack,5363.73,2515.96
2023-04-01,Ruleta,4194.96,3433.69
2023-12-12,Blackjack,3886.41,2997.26
2023-07-25,Tragamonedas,9675.24,3310.17
2023-01-17,Blackjack,6774.22,6865.2
2023-10-01,Tragamonedas,1210.9,1076.11
2023-06-22,Ruleta,4871.58,6494.5
2023-04-26,Ruleta,8875.08,3621.54
2023-12-15,Tragamonedas,3713.11,4554.32
2023-06-30,Blackjack,1851.01,5896.19
2023-04-01,Ruleta,7825.46,2843.01
2023-03-23,Poker,6454.12,3297.74
2023-11-20,Ruleta,6132.81,3161.87
2023-04-24,Blackjack,1482.19,2935.75
2023-09-14,Poker,2264.49,6515.94
2023-02-27,Blackjack,6602.94,5888.04
2023-06-03,Tragamonedas,2870.41,1208.5
2023-12-31,Poker,5536.63,1202.8
2023-04-26,Blackjack,5903.94,3281.15
2023-12-09,Poker,3551.56,1141.27
2023-09-23,Blackjack,9535.83,4524.11
2023-11-11,Poker,8582.18,1434.0
2023-07-22,Blackjack,7501.36,3895.43
2023-02-10,Tragamonedas,1701.94,546.93
2023-04-15,Poker,1955.17,2557.88
2023-07-12,Poker,5435.03,4901.74
2023-10-05,Poker,2446.42,3646.25
2023-12-20,Poker,9804.39,6858.75
2023-08-25,Tragamonedas,2426.68,6181.67
2023-08-09,Poker,5387.21,2833.96
2023-03-09,Ruleta,4277.09,795.66
2023-07-16,Tragamonedas,6754.48,5996.57
2023-09-13,Ruleta,2161.33,6423.02
2023-05-19,Poker,4872.85,5834.08
2023-11-08,Blackjack,3472.35,1331.67
2023-05-29,Ruleta,8989.76,6986.45
2023-04-09,Poker,1365.27,2180.8
2023-03-17,Ruleta,9223.55,5207.33
2023-10-09,Poker,8496.95,6402.23
2023-04-19,Poker,3678.14,2031.97
2023-07-07,Poker,8103.62,6403.68
2023-07-18,Blackjack,1280.92,2511.63
2023-10-30,Ruleta,9701.79,6846.69
2023-11-23,Tragamonedas,5739.35,2328.19
2023-06-03,Tragamonedas,3729.53,6697.33
2023-02-09,Tragamonedas,4263.25,848.04
2023-05-13,Tragamonedas,1597.65,5110.27
2023-05-12,Poker,9904.15,3958.72
2023-10-06,Ruleta,1353.63,3606.2
2023-12-28,Ruleta,6894.16,1952.71
2023-03-25,Blackjack,4984.62,5086.37
2023-08-30,Ruleta,9540.25,1740.26
2023-04-26,Ruleta,3214.0,4093.47
2023-04-19,Ruleta,5788.78,2146.09
2023-08-09,Blackjack,5341.21,6711.54
2023-02-10,Tragamonedas,7325.8,686.1
2023-05-27,Ruleta,1612.09,1798.23
2023-04-22,Blackjack,2744.1,2075.02
2023-04-13,Blackjack,2931.08,3191.44
2023-02-15,Poker,7643.36,2012.75
2023-11-20,Blackjack,2702.25,3693.77
2023-09-28,Tragamonedas,6161.43,6171.03
2023-07-14,Ruleta,2937.19,5128.41
2023-10-07,Blackjack,8754.62,4269.75
2023-10-10,Tragamonedas,9479.67,1078.52
2023-02-09,Blackjack,5666.44,5010.95
2023-07-08,Blackjack,4170.78,1581.69
2023-06-13,Blackjack,3106.52,5611.39
2023-01-24,Blackjack,1448.03,2125.37
2023-01-24,Blackjack,3416.5,3210.82
2023-01-04,Tragamonedas,6888.12,2778.06
2023-11-19,Ruleta,5802.55,6082.29
2023-10-17,Ruleta,9496.37,1322.54
2023-06-30,Ruleta,4566.5,4176.69
2023-09-05,Ruleta,7244.77,1423.4
2023-04-26,Tragamonedas,5403.9,5081.17
2023-10-06,Poker,5613.19,6383.01
2023-12-31,Poker,3409.97,3324.95
2023-03-10,Tragamonedas,5094.56,3672.6
2023-12-17,Tragamonedas,5237.06,6528.25
2023-09-11,Blackjack,7359.78,3886.44
2023-06-30,Blackjack,9465.76,3669.39
2023-11-14,Blackjack,3963.89,4259.14
2023-06-18,Ruleta,1379.8,4979.99
2023-11-09,Blackjack,5466.66,1194.74
2023-09-06,Poker,5900.15,5837.22
2023-07-07,Ruleta,2515.96,3330.78
2023-02-23,Blackjack,7844.18,970.27
2023-11-22,Ruleta,9864.36,5610.19
2023-12-23,Poker,9511.97,2950.17
2023-11-09,Blackjack,2773.95,1152.39
2023-05-18,Poker,8878.27,4619.56
2023-06-17,Poker,7340.44,6220.85
2023-04-13,Poker,5084.62,6270.4
2023-03-26,Blackjack,5865.5,6724.81
2023-11-13,Tragamonedas,8646.4,6140.09
2023-07-31,Blackjack,5321.21,513.92
2023-01-03,Poker,4358.87,2971.57
2023-06-28,Blackjack,5439.23,5820.53
2023-12-08,Poker,6212.17,2880.64
2023-10-30,Tragamonedas,2701.7,4410.07
2023-11-28,Ruleta,9108.17,4441.06
2023-02-07,Tragamonedas,7067.68,2872.66
2023-08-27,Tragamonedas,6699.42,6379.08
2023-06-18,Ruleta,1895.47,3770.98
2023-12-09,Blackjack,6437.57,3521.1
2023-11-10,Ruleta,2088.65,6983.84
2023-11-02,Blackjack,1708.28,3707.75
2023-01-30,Blackjack,5745.8,1659.59
2023-07-09,Poker,4625.07,3834.95
2023-12-23,Poker,6299.29,5791.11
2023-01-25,Ruleta,1803.0,5549.59
2023-04-22,Tragamonedas,4878.85,5625.78
2023-07-25,Ruleta,2573.08,5102.15
2023-07-04,Blackjack,9883.9,2152.42
2023-02-16,Poker,6050.35,6103.55
2023-08-16,Ruleta,7186.93,6307.38
2023-02-08,Ruleta,3928.76,1761.99
2023-01-16,Poker,1852.65,1347.96
2023-01-22,Poker,9782.84,6841.43
2023-08-01,Poker,3576.33,6144.11
2023-11-06,Blackjack,4814.27,6306.03
2023-05-29,Poker,6848.78,6261.45
2023-08-29,Tragamonedas,1222.28,4020.96
2023-09-29,Ruleta,8292.33,4701.61
2023-02-28,Poker,5829.2,4044.86
2023-10-14,Poker,3503.95,832.84
2023-07-21,Blackjack,1554.47,5345.77
2023-02-01,Blackjack,2462.49,3784.66
2023-06-11,Ruleta,9055.3,4710.11
2023-09-12,Tragamonedas,7174.22,3767.16
2023-09-11,Ruleta,3249.12,3696.77
2023-01-09,Poker,1590.41,1616.63
2023-05-19,Tragamonedas,7215.54,2311.64
2023-01-10,Tragamonedas,6151.67,1532.54
2023-08-02,Tragamonedas,4640.68,1771.83
2023-09-30,Tragamonedas,4272.5,6824.35
2023-11-20,Ruleta,2951.33,1495.24
2023-02-17,Blackjack,7026.5,2250.26
2023-04-21,Blackjack,9736.01,4338.83
2023-06-02,Poker,2581.44,4466.16
2023-05-03,Blackjack,6374.05,1500.83
2023-12-23,Blackjack,4817.67,5659.16
2023-04-12,Blackjack,5020.2,5603.82
2023-08-29,Blackjack,3287.33,2042.57
2023-11-17,Poker,8426.21,2376.33
2023-07-10,Ruleta,5367.3,6596.92
2023-08-05,Tragamonedas,5890.65,5866.86
2023-02-20,Blackjack,3742.85,5035.68
2023-10-19,Ruleta,2636.28,1034.52
2023-03-22,Blackjack,1773.19,3218.72
2023-03-29,Blackjack,7427.07,4135.46
2023-07-13,Tragamonedas,2766.11,1718.17
2023-04-14,Tragamonedas,7210.68,3413.47
2023-09-28,Tragamonedas,4513.39,4406.67
2023-04-06,Blackjack,4741.97,2627.95
2023-07-17,Blackjack,5222.6,5576.14
2023-01-01,Blackjack,4309.38,5962.92
2023-06-16,Tragamonedas,1905.58,2603.46
2023-05-06,Poker,3786.69,5951.27
2023-11-09,Ruleta,6973.61,1173.25
2023-03-22,Poker,6992.06,5945.24
2023-09-08,Blackjack,3576.02,1492.88
2023-06-18,Blackjack,5140.92,1039.03
2023-03-14,Poker,2741.03,4671.54
2023-05-21,Blackjack,2893.35,3567.59
2023-03-11,Ruleta,1207.42,6401.29
2023-09-19,Blackjack,9070.72,2860.73
2023-12-06,Ruleta,2896.36,2366.49
2023-11-04,Poker,3047.8,3754.78
2023-09-02,Poker,3516.41,3463.65
2023-01-03,Blackjack,2146.67,2738.78
2023-12-03,Ruleta,6753.37,5009.32
2023-03-04,Blackjack,1676.29,5437.15
2023-02-18,Tragamonedas,2207.82,6044.4
2023-03-17,Tragamonedas,6802.81,6823.57
2023-06-24,Tragamonedas,4056.95,2233.27
2023-04-19,Tragamonedas,7371.53,5154.61
2023-07-02,Blackjack,6016.82,3062.68
2023-07-11,Tragamonedas,3304.19,4901.03
2023-03-06,Ruleta,6857.45,3593.88
2023-12-03,Poker,2046.46,6959.53
2023-09-28,Poker,5827.69,5237.86
2023-04-10,Tragamonedas,4934.33,6691.19
2023-02-01,Tragamonedas,3410.86,5927.3
2023-12-18,Tragamonedas,6436.04,6368.86
2023-05-08,Blackjack,8842.0,5793.72
2023-12-05,Poker,9990.14,3484.53
2023-02-12,Tragamonedas,6469.86,2136.62
2023-03-19,Ruleta,4642.35,2907.08
2023-11-10,Tragamonedas,3026.86,631.54
2023-10-16,Poker,3313.86,3905.96
2023-09-27,Tragamonedas,5315.09,3782.88
2023-06-11,Poker,4305.5,3914.13
2023-07-08,Tragamonedas,9224.33,6831.2
2023-09-04,Ruleta,4314.66,6424.45
2023-08-04,Tragamonedas,4361.0,1551.13
2023-11-11,Ruleta,4451.81,2897.74
2023-12-05,Ruleta,8529.58,3255.72
2023-06-17,Tragamonedas,6857.09,2843.46
2023-12-05,Ruleta,6527.52,5690.22
2023-07-12,Blackjack,4007.29,3906.24
2023-10-10,Tragamonedas,8361.14,4218.65
2023-12-02,Tragamonedas,1345.27,6044.59
2023-01-13,Ruleta,8837.17,5738.53
2023-08-28,Ruleta,5614.75,1359.37
2023-11-16,Tragamonedas,4584.25,5140.44
2023-05-27,Blackjack,5474.51,3330.33
2023-07-23,Ruleta,7006.74,2415.22
2023-03-21,Ruleta,1114.89,825.12
2023-02-12,Poker,8843.97,3667.12
2023-03-30,Blackjack,5020.66,2810.34
2023-05-28,Blackjack,4086.7,2134.83
2023-04-05,Tragamonedas,2244.21,5015.37
2023-05-31,Blackjack,4955.19,5501.66
2023-01-02,Tragamonedas,5466.9,2091.13
2023-01-22,Poker,4632.82,821.41
2023-11-09,Blackjack,7107.94,6016.89
2023-11-24,Ruleta,4788.07,564.74
2023-01-07,Poker,9652.76,6591.23
2023-07-25,Tragamonedas,6393.5,4579.53
2023-04-24,Poker,8267.3,2592.0
2023-09-29,Tragamonedas,1984.2,2102.11
2023-03-24,Poker,4575.62,558.54
2023-06-28,Tragamonedas,4031.63,2030.56
2023-07-29,Blackjack,6125.34,1395.23
2023-11-24,Ruleta,8750.02,4479.08
2023-05-04,Tragamonedas,1705.04,1582.55
2023-04-23,Poker,1653.17,3936.09
2023-01-12,Tragamonedas,8652.86,4335.76
2023-05-06,Tragamonedas,2915.65,2437.27
2023-02-22,Tragamonedas,7018.78,727.92
2023-11-27,Poker,5885.9,742.15
2023-10-10,Ruleta,8496.04,671.26
2023-05-20,Blackjack,2125.8,5304.31
2023-04-07,Ruleta,2168.05,2567.06
2023-01-05,Tragamonedas,6011.37,5675.95
2023-02-26,Poker,9517.41,3306.26
2023-11-30,Ruleta,4734.98,3444.49
2023-03-10,Tragamonedas,3942.48,3833.74
2023-04-28,Blackjack,6460.2,5134.7
2023-02-28,Blackjack,9374.04,2277.77
2023-02-02,Blackjack,8532.35,1290.32
2023-11-14,Tragamonedas,9959.35,4114.37
2023-02-19,Poker,1203.12,2625.35
2023-01-19,Ruleta,2015.72,3376.19
2023-08-02,Blackjack,6485.21,4705.15
2023-07-16,Tragamonedas,8385.19,3711.82
2023-02-16,Tragamonedas,3567.2,4531.81
2023-06-16,Ruleta,3152.9,4037.3
2023-10-16,Blackjack,8082.78,5308.68
2023-05-21,Tragamonedas,1507.44,5088.59
2023-03-25,Ruleta,4324.44,3972.23
2023-07-01,Poker,5552.28,4912.87
2023-03-20,Poker,6043.14,6178.14
2023-08-03,Poker,7557.54,3309.76
2023-01-14,Blackjack,4193.61,3182.96
2023-08-03,Ruleta,6514.16,5467.6
2023-05-08,Ruleta,6268.38,4286.6
2023-11-06,Tragamonedas,5928.54,961.54
2023-09-05,Tragamonedas,6764.35,6298.73
2023-01-29,Tragamonedas,3335.04,700.09
2023-10-07,Ruleta,1761.84,5364.58
2023-12-04,Tragamonedas,2073.45,5432.16
2023-11-15,Ruleta,3021.24,6695.22
2023-07-21,Ruleta,5501.78,851.87
2023-12-27,Poker,8563.98,4379.57
2023-02-26,Tragamonedas,7311.64,3280.96
2023-08-06,Poker,8101.37,2649.11
2023-03-03,Blackjack,4158.78,1087.07
2023-06-06,Blackjack,4641.88,4157.25
2023-07-21,Blackjack,4543.14,3613.76
