Timestamp,Consumo_kWh,Temperatura_C,Humedad_Porcentaje,Produccion_MWh
2023-01-20 23:00:00,128.46,25.74,54.73,33.13
2023-01-21 00:00:00,144.41,33.22,75.4,11.49
2023-01-21 01:00:00,154.36,31.93,70.21,43.72
2023-01-21 02:00:00,118.18,17.55,52.93,12.06
2023-01-21 03:00:00,144.13,16.86,77.53,16.83
2023-01-21 04:00:00,137.65,26.79,43.06,14.08
2023-01-21 05:00:00,185.17,25.64,78.45,13.12
2023-01-21 06:00:00,56.82,20.33,49.83,11.03
2023-01-21 07:00:00,92.14,32.99,40.36,12.2
2023-01-21 08:00:00,192.56,33.55,57.35,27.7
2023-01-21 09:00:00,183.54,23.05,54.36,20.11
2023-01-21 10:00:00,118.35,32.81,61.56,15.06
2023-01-21 11:00:00,143.02,22.68,71.87,36.35
2023-01-21 12:00:00,91.61,29.74,73.7,19.04
2023-01-21 13:00:00,78.22,24.52,56.05,10.76
2023-01-21 14:00:00,119.55,17.45,57.19,26.74
2023-01-21 15:00:00,103.0,33.56,45.93,22.42
2023-01-21 16:00:00,137.55,24.08,41.9,22.74
2023-01-21 17:00:00,61.66,29.69,65.65,27.81
2023-01-21 18:00:00,196.16,22.34,42.58,36.76
2023-01-21 19:00:00,197.93,15.38,69.35,34.66
2023-01-21 20:00:00,154.72,17.01,61.56,47.49
2023-01-21 21:00:00,130.41,24.92,47.94,30.71
2023-01-21 22:00:00,96.43,28.8,61.58,28.9
2023-01-21 23:00:00,172.07,21.69,47.32,18.54
2023-01-22 00:00:00,152.71,28.91,57.55,40.22
2023-01-22 01:00:00,74.39,28.97,71.98,15.63
2023-01-22 02:00:00,186.64,29.08,58.48,29.65
2023-01-22 03:00:00,173.38,24.85,45.95,26.85
2023-01-22 04:00:00,192.47,33.3,68.95,36.33
2023-01-22 05:00:00,158.86,24.78,47.47,46.7
2023-01-22 06:00:00,142.01,24.01,69.54,47.86
2023-01-22 07:00:00,112.74,18.99,59.17,16.71
2023-01-22 08:00:00,189.91,21.15,58.15,20.47
2023-01-22 09:00:00,179.91,15.85,74.06,42.47
2023-01-22 10:00:00,56.78,27.67,68.34,30.73
2023-01-22 11:00:00,53.96,19.97,41.32,28.12
2023-01-22 12:00:00,106.47,21.08,51.85,38.43
2023-01-22 13:00:00,171.58,30.42,74.84,34.08
2023-01-22 14:00:00,198.09,21.54,40.73,48.83
2023-01-22 15:00:00,72.56,19.84,61.81,33.36
2023-01-22 16:00:00,139.12,18.38,69.11,28.64
2023-01-22 17:00:00,107.13,30.5,64.87,31.71
2023-01-22 18:00:00,195.49,17.59,70.42,42.34
2023-01-22 19:00:00,176.32,24.08,69.03,34.51
2023-01-22 20:00:00,175.75,25.14,67.68,35.88
2023-01-22 21:00:00,120.3,28.75,72.86,48.86
2023-01-22 22:00:00,112.22,27.67,65.83,34.74
2023-01-22 23:00:00,91.01,31.21,56.1,25.21
2023-01-23 00:00:00,58.46,15.9,58.88,37.65
2023-01-23 01:00:00,179.71,20.93,68.67,36.38
2023-01-23 02:00:00,171.94,20.6,75.05,10.55
2023-01-23 03:00:00,199.96,17.92,50.89,28.69
2023-01-23 04:00:00,199.5,20.78,53.68,39.72
2023-01-23 05:00:00,133.31,21.2,77.23,29.96
2023-01-23 06:00:00,165.35,25.44,63.14,41.18
2023-01-23 07:00:00,191.71,28.27,47.16,28.04
2023-01-23 08:00:00,177.45,22.62,66.55,49.33
2023-01-23 09:00:00,87.1,29.39,79.63,21.72
2023-01-23 10:00:00,117.58,21.72,72.94,13.68
2023-01-23 11:00:00,69.37,20.81,69.83,27.2
2023-01-23 12:00:00,193.11,25.82,48.32,31.67
2023-01-23 13:00:00,140.93,15.47,75.05,23.96
2023-01-23 14:00:00,84.3,16.6,61.03,19.69
2023-01-23 15:00:00,150.76,23.36,75.57,36.88
2023-01-23 16:00:00,142.72,33.86,53.19,25.09
2023-01-23 17:00:00,103.72,29.43,42.48,35.25
2023-01-23 18:00:00,67.03,16.76,59.04,41.16
2023-01-23 19:00:00,150.74,31.93,50.79,40.44
2023-01-23 20:00:00,128.05,29.65,68.61,25.01
2023-01-23 21:00:00,165.85,27.22,78.28,32.72
2023-01-23 22:00:00,128.02,31.41,67.64,27.99
2023-01-23 23:00:00,177.83,23.08,75.48,44.83
2023-01-24 00:00:00,132.79,19.43,58.12,45.15
2023-01-24 01:00:00,134.14,25.24,70.87,23.75
2023-01-24 02:00:00,181.5,25.98,73.72,13.67
2023-01-24 03:00:00,110.52,25.77,68.44,16.7
2023-01-24 04:00:00,70.1,26.3,60.31,24.68
2023-01-24 05:00:00,54.32,33.97,65.03,32.57
2023-01-24 06:00:00,163.27,33.04,68.02,36.27
2023-01-24 07:00:00,143.05,32.51,50.12,23.25
2023-01-24 08:00:00,155.61,31.03,72.38,36.7
2023-01-24 09:00:00,81.94,33.87,78.01,47.51
2023-01-24 10:00:00,70.46,16.97,58.61,36.08
2023-01-24 11:00:00,52.18,20.3,68.04,16.34
2023-01-24 12:00:00,102.59,24.9,69.48,33.19
2023-01-24 13:00:00,138.49,31.93,66.49,31.68
2023-01-24 14:00:00,108.84,25.1,61.88,44.83
2023-01-24 15:00:00,115.62,29.96,75.27,24.01
2023-01-24 16:00:00,185.62,17.78,57.96,26.92
2023-01-24 17:00:00,102.24,20.05,42.44,33.95
2023-01-24 18:00:00,127.1,29.64,73.78,30.98
2023-01-24 19:00:00,167.55,18.29,66.96,38.76
2023-01-24 20:00:00,109.48,22.03,73.97,11.62
2023-01-24 21:00:00,143.31,20.3,45.54,32.54
2023-01-24 22:00:00,179.35,22.0,41.23,14.87
2023-01-24 23:00:00,192.43,29.17,77.37,22.61
2023-01-25 00:00:00,72.06,22.36,45.91,36.47
2023-01-25 01:00:00,188.99,26.11,72.39,16.3
2023-01-25 02:00:00,123.82,17.0,72.93,22.35
2023-01-25 03:00:00,88.74,31.1,68.35,38.12
2023-01-25 04:00:00,118.87,22.4,45.25,36.03
2023-01-25 05:00:00,197.0,27.97,66.7,13.64
2023-01-25 06:00:00,123.89,29.51,75.56,33.09
2023-01-25 07:00:00,99.31,19.19,57.02,15.89
2023-01-25 08:00:00,145.01,32.69,56.54,20.09
2023-01-25 09:00:00,86.02,27.32,57.71,28.37
2023-01-25 10:00:00,61.38,23.57,43.29,14.37
2023-01-25 11:00:00,69.33,18.65,75.68,49.75
2023-01-25 12:00:00,69.21,33.85,74.77,16.61
2023-01-25 13:00:00,72.79,30.1,79.92,41.25
2023-01-25 14:00:00,70.82,19.16,63.41,43.19
2023-01-25 15:00:00,146.13,21.75,70.05,49.78
2023-01-25 16:00:00,77.28,31.19,48.11,27.15
2023-01-25 17:00:00,101.85,28.91,66.7,44.96
2023-01-25 18:00:00,184.52,30.32,65.99,48.3
2023-01-25 19:00:00,121.09,23.82,76.05,16.92
2023-01-25 20:00:00,150.13,29.33,73.23,29.18
2023-01-25 21:00:00,75.85,22.73,77.54,12.4
2023-01-25 22:00:00,78.84,19.23,74.75,34.83
2023-01-25 23:00:00,56.13,27.65,74.75,33.26
2023-01-26 00:00:00,75.34,34.52,42.55,18.17
2023-01-26 01:00:00,91.79,21.21,73.84,41.92
2023-01-26 02:00:00,76.55,24.22,64.3,11.49
2023-01-26 03:00:00,63.31,28.48,55.22,42.25
2023-01-26 04:00:00,68.1,25.83,42.26,11.07
2023-01-26 05:00:00,119.12,31.87,67.11,36.27
2023-01-26 06:00:00,80.95,30.23,53.13,13.15
2023-01-26 07:00:00,104.64,16.17,58.71,20.05
2023-01-26 08:00:00,125.51,34.97,67.27,38.88
2023-01-26 09:00:00,153.56,30.05,76.47,21.22
2023-01-26 10:00:00,55.9,32.28,73.02,30.45
2023-01-26 11:00:00,169.91,28.02,58.02,46.61
2023-01-26 12:00:00,144.19,32.13,55.51,11.99
2023-01-26 13:00:00,62.26,17.25,49.59,42.44
2023-01-26 14:00:00,181.04,21.95,54.9,12.61
2023-01-26 15:00:00,188.13,32.53,44.44,15.07
2023-01-26 16:00:00,59.16,19.03,78.84,14.77
2023-01-26 17:00:00,91.53,16.56,62.96,49.76
2023-01-26 18:00:00,170.93,30.76,45.11,17.21
2023-01-26 19:00:00,162.24,31.71,54.11,45.87
2023-01-26 20:00:00,77.68,18.25,61.88,49.64
2023-01-26 21:00:00,81.4,32.09,61.32,25.35
2023-01-26 22:00:00,105.57,28.74,41.42,35.24
2023-01-26 23:00:00,122.68,25.4,78.03,41.16
2023-01-27 00:00:00,142.74,31.61,51.02,25.71
2023-01-27 01:00:00,105.34,23.38,40.65,16.47
2023-01-27 02:00:00,119.38,18.88,43.06,27.35
2023-01-27 03:00:00,162.12,20.7,63.21,40.88
2023-01-27 04:00:00,55.5,25.1,45.51,41.23
2023-01-27 05:00:00,87.87,25.63,41.67,19.22
2023-01-27 06:00:00,157.0,31.11,55.19,17.0
2023-01-27 07:00:00,184.28,30.83,64.91,46.82
2023-01-27 08:00:00,126.75,26.63,44.47,11.76
2023-01-27 09:00:00,129.82,30.62,52.53,39.39
2023-01-27 10:00:00,66.08,18.84,56.71,11.86
2023-01-27 11:00:00,117.11,16.0,46.38,43.52
2023-01-27 12:00:00,129.89,32.47,60.24,46.22
2023-01-27 13:00:00,86.37,16.51,43.41,21.9
2023-01-27 14:00:00,90.39,19.93,41.86,12.96
2023-01-27 15:00:00,106.59,28.91,60.79,29.23
2023-01-27 16:00:00,53.01,23.19,49.92,21.94
2023-01-27 17:00:00,98.31,32.53,43.81,26.69
2023-01-27 18:00:00,81.72,20.96,56.96,36.6
2023-01-27 19:00:00,99.12,15.24,76.61,18.39
2023-01-27 20:00:00,67.96,21.01,68.97,24.28
2023-01-27 21:00:00,183.58,26.56,72.62,41.3
2023-01-27 22:00:00,139.04,22.52,74.88,35.75
2023-01-27 23:00:00,151.87,25.7,78.91,23.05
2023-01-28 00:00:00,168.38,32.53,70.53,36.57
2023-01-28 01:00:00,124.77,33.25,64.34,40.61
2023-01-28 02:00:00,63.04,20.32,54.62,33.7
2023-01-28 03:00:00,130.57,24.24,47.27,19.58
2023-01-28 04:00:00,138.03,25.98,67.47,10.01
2023-01-28 05:00:00,161.82,33.98,79.8,42.11
2023-01-28 06:00:00,114.75,34.97,58.69,42.91
2023-01-28 07:00:00,69.14,19.71,68.95,37.9
2023-01-28 08:00:00,92.57,29.54,59.8,13.06
2023-01-28 09:00:00,104.46,22.56,57.28,33.41
2023-01-28 10:00:00,146.89,15.16,56.41,42.84
2023-01-28 11:00:00,135.62,15.19,60.18,25.59
2023-01-28 12:00:00,103.41,24.21,54.68,17.92
2023-01-28 13:00:00,197.98,24.77,69.95,33.51
2023-01-28 14:00:00,140.87,15.45,74.97,43.05
2023-01-28 15:00:00,85.58,28.74,75.32,11.95
2023-01-28 16:00:00,65.27,20.88,49.11,33.88
2023-01-28 17:00:00,72.93,26.2,75.84,35.73
2023-01-28 18:00:00,86.89,21.02,53.66,34.09
2023-01-28 19:00:00,74.1,18.34,52.37,36.0
2023-01-28 20:00:00,77.99,23.14,69.07,35.26
2023-01-28 21:00:00,92.76,19.65,52.19,15.22
2023-01-28 22:00:00,76.01,25.7,42.12,19.4
2023-01-28 23:00:00,184.51,18.98,54.94,34.76
2023-01-29 00:00:00,62.04,25.17,68.86,10.71
2023-01-29 01:00:00,128.68,18.15,53.08,35.39
2023-01-29 02:00:00,111.56,28.42,65.18,36.62
2023-01-29 03:00:00,197.36,30.08,66.4,19.57
2023-01-29 04:00:00,66.81,17.21,69.35,33.93
2023-01-29 05:00:00,109.68,24.36,75.89,31.36
2023-01-29 06:00:00,195.42,16.42,57.3,20.43
2023-01-29 07:00:00,179.83,26.96,46.66,28.52
2023-01-29 08:00:00,172.56,20.29,52.76,46.38
2023-01-29 09:00:00,88.69,25.55,57.29,27.06
2023-01-29 10:00:00,75.63,25.35,68.56,35.19
2023-01-29 11:00:00,150.3,33.49,40.52,11.41
2023-01-29 12:00:00,189.41,25.98,52.63,13.11
2023-01-29 13:00:00,133.51,26.66,71.19,13.25
2023-01-29 14:00:00,135.74,23.03,66.83,41.13
2023-01-29 15:00:00,92.0,33.98,69.27,24.01
2023-01-29 16:00:00,165.42,30.54,72.47,19.1
2023-01-29 17:00:00,78.06,20.71,71.33,39.89
2023-01-29 18:00:00,98.55,31.88,67.29,16.8
2023-01-29 19:00:00,113.82,23.65,57.59,19.86
2023-01-29 20:00:00,126.14,31.57,79.34,27.24
2023-01-29 21:00:00,86.36,31.46,62.76,23.26
2023-01-29 22:00:00,67.23,18.78,48.11,33.42
2023-01-29 23:00:00,141.59,29.02,51.71,23.51
2023-01-30 00:00:00,93.29,20.81,67.74,25.72
2023-01-30 01:00:00,137.19,20.95,76.99,44.52
2023-01-30 02:00:00,73.15,20.93,47.15,45.38
2023-01-30 03:00:00,122.17,29.51,43.29,43.11
2023-01-30 04:00:00,129.89,19.6,75.26,44.59
2023-01-30 05:00:00,57.77,15.02,76.61,32.79
2023-01-30 06:00:00,100.49,29.3,51.06,35.85
2023-01-30 07:00:00,70.16,18.42,55.09,32.29
2023-01-30 08:00:00,59.51,17.09,66.41,41.42
2023-01-30 09:00:00,198.49,19.75,53.2,32.04
2023-01-30 10:00:00,98.35,22.6,75.09,14.44
2023-01-30 11:00:00,171.48,24.52,44.3,42.38
2023-01-30 12:00:00,88.2,15.89,41.52,40.42
2023-01-30 13:00:00,152.23,34.41,48.34,42.81
2023-01-30 14:00:00,164.03,29.32,51.44,17.62
2023-01-30 15:00:00,139.35,21.46,44.52,20.86
2023-01-30 16:00:00,120.74,21.37,42.63,21.83
2023-01-30 17:00:00,111.78,23.97,70.22,30.32
2023-01-30 18:00:00,102.33,27.52,46.57,15.36
2023-01-30 19:00:00,189.43,17.93,76.56,25.42
2023-01-30 20:00:00,174.59,18.78,54.72,17.29
2023-01-30 21:00:00,194.75,32.19,66.82,20.59
2023-01-30 22:00:00,68.64,20.13,49.02,38.26
2023-01-30 23:00:00,159.63,22.6,49.61,44.19
2023-01-31 00:00:00,190.75,32.43,62.99,10.92
2023-01-31 01:00:00,77.18,28.26,62.43,32.64
2023-01-31 02:00:00,59.97,21.83,70.75,11.44
2023-01-31 03:00:00,161.17,28.67,70.31,13.41
2023-01-31 04:00:00,136.17,15.39,66.83,38.2
2023-01-31 05:00:00,176.27,29.71,57.97,39.42
2023-01-31 06:00:00,70.97,24.74,75.63,42.56
2023-01-31 07:00:00,169.29,31.26,64.9,28.97
2023-01-31 08:00:00,80.24,34.09,79.61,44.39
2023-01-31 09:00:00,74.55,33.52,72.77,16.67
2023-01-31 10:00:00,74.64,33.19,41.77,19.99
2023-01-31 11:00:00,172.19,25.24,52.82,15.38
2023-01-31 12:00:00,149.78,22.2,62.88,41.9
2023-01-31 13:00:00,128.46,24.3,68.86,19.15
2023-01-31 14:00:00,103.82,28.8,62.01,16.22
2023-01-31 15:00:00,181.58,32.68,71.45,34.92
2023-01-31 16:00:00,108.87,19.14,51.31,13.08
2023-01-31 17:00:00,172.49,33.36,47.36,11.8
2023-01-31 18:00:00,115.87,31.3,42.16,14.27
2023-01-31 19:00:00,106.54,34.58,62.93,10.01
2023-01-31 20:00:00,119.4,32.61,67.54,37.88
2023-01-31 21:00:00,95.21,20.6,53.05,32.49
2023-01-31 22:00:00,162.14,17.12,64.54,18.4
2023-01-31 23:00:00,125.41,17.24,42.09,19.32
2023-02-01 00:00:00,84.83,20.82,43.97,42.44
2023-02-01 01:00:00,184.94,27.28,68.07,30.07
2023-02-01 02:00:00,107.58,31.09,54.72,37.94
2023-02-01 03:00:00,131.53,32.99,66.85,28.11
2023-02-01 04:00:00,185.97,27.48,73.27,19.51
2023-02-01 05:00:00,143.64,15.11,74.1,48.82
2023-02-01 06:00:00,67.53,18.73,46.89,32.63
2023-02-01 07:00:00,190.97,16.99,59.45,15.24
2023-02-01 08:00:00,144.16,22.27,69.36,26.24
2023-02-01 09:00:00,100.24,25.03,70.96,23.17
2023-02-01 10:00:00,70.89,15.87,71.39,18.56
2023-02-01 11:00:00,169.1,21.97,49.13,47.34
2023-02-01 12:00:00,143.01,18.58,47.7,45.24
2023-02-01 13:00:00,130.02,27.94,63.6,17.97
2023-02-01 14:00:00,184.08,24.29,69.64,24.09
2023-02-01 15:00:00,168.29,24.91,52.77,40.49
2023-02-01 16:00:00,72.75,23.55,44.19,18.34
2023-02-01 17:00:00,96.76,34.12,68.67,33.66
2023-02-01 18:00:00,87.27,19.29,51.99,37.99
2023-02-01 19:00:00,161.59,25.33,46.65,36.16
2023-02-01 20:00:00,55.03,29.72,45.91,38.26
2023-02-01 21:00:00,135.48,26.14,52.6,38.27
2023-02-01 22:00:00,164.37,33.58,63.71,48.59
2023-02-01 23:00:00,181.51,22.56,54.34,23.86
2023-02-02 00:00:00,101.31,24.27,40.83,45.14
2023-02-02 01:00:00,173.19,16.77,43.88,10.87
2023-02-02 02:00:00,66.59,27.18,51.62,21.53
2023-02-02 03:00:00,176.97,20.76,66.39,11.95
2023-02-02 04:00:00,69.12,18.21,43.94,36.05
2023-02-02 05:00:00,109.59,25.89,62.43,14.03
2023-02-02 06:00:00,169.59,25.65,44.8,43.83
2023-02-02 07:00:00,72.49,16.52,48.46,35.86
2023-02-02 08:00:00,84.39,28.96,46.89,11.15
2023-02-02 09:00:00,158.34,27.48,42.69,38.59
2023-02-02 10:00:00,158.01,18.78,66.85,44.48
2023-02-02 11:00:00,146.17,24.39,58.54,36.44
2023-02-02 12:00:00,154.09,29.41,73.24,11.22
2023-02-02 13:00:00,131.41,25.59,43.96,44.32
2023-02-02 14:00:00,87.77,22.91,45.79,39.3
2023-02-02 15:00:00,101.85,21.45,52.26,25.14
2023-02-02 16:00:00,77.24,27.21,70.63,23.15
2023-02-02 17:00:00,186.27,33.78,52.23,29.19
2023-02-02 18:00:00,137.51,28.43,56.34,44.68
2023-02-02 19:00:00,110.13,16.49,52.06,20.08
2023-02-02 20:00:00,119.3,24.21,43.21,14.04
2023-02-02 21:00:00,192.09,32.82,77.58,44.59
2023-02-02 22:00:00,73.0,16.89,61.94,11.05
2023-02-02 23:00:00,137.93,34.78,71.51,46.44
2023-02-03 00:00:00,125.88,33.98,66.33,22.23
2023-02-03 01:00:00,141.72,16.57,60.57,30.33
2023-02-03 02:00:00,52.72,33.67,43.59,15.29
2023-02-03 03:00:00,180.82,22.26,65.71,46.09
2023-02-03 04:00:00,189.82,31.89,46.21,39.99
2023-02-03 05:00:00,134.77,23.37,56.58,46.97
2023-02-03 06:00:00,154.5,23.82,65.16,37.33
2023-02-03 07:00:00,188.37,27.68,71.29,17.39
2023-02-03 08:00:00,156.09,30.49,67.4,22.33
2023-02-03 09:00:00,72.88,15.68,66.86,29.47
2023-02-03 10:00:00,136.44,26.86,45.96,34.29
2023-02-03 11:00:00,141.01,18.73,53.85,47.06
2023-02-03 12:00:00,113.62,21.92,41.72,25.36
2023-02-03 13:00:00,160.47,21.96,68.78,38.12
2023-02-03 14:00:00,190.16,24.38,78.1,48.44
2023-02-03 15:00:00,188.84,21.68,50.56,16.09
2023-02-03 16:00:00,117.63,17.15,43.51,44.51
2023-02-03 17:00:00,66.99,17.91,59.02,26.83
2023-02-03 18:00:00,197.73,15.67,74.27,39.3
2023-02-03 19:00:00,175.83,24.4,62.08,21.74
2023-02-03 20:00:00,68.7,34.09,41.87,23.36
2023-02-03 21:00:00,188.13,17.31,78.97,11.09
2023-02-03 22:00:00,180.48,33.93,73.15,48.86
2023-02-03 23:00:00,127.83,29.67,45.26,42.54
2023-02-04 00:00:00,138.69,27.75,76.87,13.76
2023-02-04 01:00:00,109.85,27.91,58.03,49.98
2023-02-04 02:00:00,58.21,31.53,54.88,34.2
2023-02-04 03:00:00,100.28,17.14,58.44,44.15
2023-02-04 04:00:00,170.43,25.1,73.38,12.67
2023-02-04 05:00:00,50.69,28.94,66.38,25.58
2023-02-04 06:00:00,100.02,26.74,42.37,36.79
2023-02-04 07:00:00,109.73,31.66,78.3,14.26
2023-02-04 08:00:00,130.61,16.45,45.91,29.56
2023-02-04 09:00:00,187.98,28.81,69.82,27.71
2023-02-04 10:00:00,101.95,25.68,65.45,18.64
2023-02-04 11:00:00,102.04,22.58,47.5,22.01
2023-02-04 12:00:00,160.63,21.81,46.83,48.68
2023-02-04 13:00:00,117.83,27.42,74.81,21.55
2023-02-04 14:00:00,83.69,32.82,56.79,18.54
2023-02-04 15:00:00,117.87,24.92,66.18,31.45
2023-02-04 16:00:00,71.13,31.49,60.16,36.84
2023-02-04 17:00:00,76.46,23.04,69.09,39.0
2023-02-04 18:00:00,124.76,17.05,59.17,40.17
2023-02-04 19:00:00,112.84,16.23,51.5,11.47
2023-02-04 20:00:00,187.23,16.03,54.54,25.75
2023-02-04 21:00:00,104.36,22.6,74.36,40.96
2023-02-04 22:00:00,137.09,21.74,58.72,46.19
2023-02-04 23:00:00,144.84,29.36,48.54,34.09
2023-02-05 00:00:00,51.96,29.86,77.38,12.09
2023-02-05 01:00:00,149.53,16.02,71.86,25.87
2023-02-05 02:00:00,76.71,19.42,42.23,12.97
2023-02-05 03:00:00,194.16,20.49,79.96,39.94
2023-02-05 04:00:00,72.3,25.95,67.8,12.54
2023-02-05 05:00:00,112.19,17.89,46.41,17.43
2023-02-05 06:00:00,62.8,17.68,49.49,26.68
2023-02-05 07:00:00,199.53,33.88,67.7,28.51
2023-02-05 08:00:00,125.33,31.08,71.19,26.26
2023-02-05 09:00:00,139.31,18.61,49.56,28.54
2023-02-05 10:00:00,60.06,23.13,50.28,38.53
2023-02-05 11:00:00,162.49,22.11,52.28,24.77
2023-02-05 12:00:00,81.49,30.82,63.92,31.91
2023-02-05 13:00:00,184.71,25.2,46.87,22.13
2023-02-05 14:00:00,80.77,17.56,44.17,24.15
2023-02-05 15:00:00,78.6,29.78,67.15,34.55
2023-02-05 16:00:00,55.48,22.94,71.16,29.62
2023-02-05 17:00:00,120.81,20.26,60.04,38.92
2023-02-05 18:00:00,134.73,22.51,54.55,32.42
2023-02-05 19:00:00,59.86,24.96,57.28,42.14
2023-02-05 20:00:00,166.33,21.86,55.54,27.74
2023-02-05 21:00:00,117.99,19.84,78.4,29.64
2023-02-05 22:00:00,128.66,22.97,70.72,36.8
2023-02-05 23:00:00,116.11,15.38,48.32,18.85
2023-02-06 00:00:00,110.11,30.45,55.37,25.44
2023-02-06 01:00:00,133.95,18.42,61.76,34.99
2023-02-06 02:00:00,73.29,15.88,64.52,11.16
2023-02-06 03:00:00,77.29,28.07,58.73,27.48
2023-02-06 04:00:00,179.27,30.48,72.41,33.95
2023-02-06 05:00:00,191.92,31.28,70.7,48.7
2023-02-06 06:00:00,106.0,24.87,60.21,45.08
2023-02-06 07:00:00,90.61,19.11,74.18,21.23
2023-02-06 08:00:00,146.6,29.74,70.04,30.29
2023-02-06 09:00:00,111.31,28.99,71.14,12.26
2023-02-06 10:00:00,53.81,19.93,78.26,19.63
2023-02-06 11:00:00,73.42,33.07,50.66,40.99
2023-02-06 12:00:00,157.4,17.09,50.71,14.93
2023-02-06 13:00:00,148.84,34.65,75.56,20.31
2023-02-06 14:00:00,54.06,32.2,70.89,47.76
2023-02-06 15:00:00,83.3,28.76,77.06,42.95
2023-02-06 16:00:00,84.66,33.77,42.53,41.27
2023-02-06 17:00:00,150.78,29.45,65.11,44.58
2023-02-06 18:00:00,52.96,18.81,45.79,39.98
2023-02-06 19:00:00,65.62,23.84,60.16,14.82
2023-02-06 20:00:00,169.99,16.43,46.23,30.66
2023-02-06 21:00:00,76.78,22.79,45.12,27.77
2023-02-06 22:00:00,147.91,29.83,40.49,22.45
2023-02-06 23:00:00,85.73,22.73,65.21,43.36
2023-02-07 00:00:00,64.92,21.61,54.36,28.57
2023-02-07 01:00:00,86.48,26.91,44.21,12.41
2023-02-07 02:00:00,158.34,32.44,52.91,21.0
2023-02-07 03:00:00,178.35,15.95,46.76,19.14
2023-02-07 04:00:00,174.53,22.71,77.67,45.5
2023-02-07 05:00:00,109.58,18.16,52.8,35.9
2023-02-07 06:00:00,150.21,28.91,53.36,32.42
2023-02-07 07:00:00,80.75,17.11,73.59,30.27
2023-02-07 08:00:00,93.97,28.3,65.91,36.0
2023-02-07 09:00:00,184.45,20.72,68.41,40.2
2023-02-07 10:00:00,51.95,18.98,65.44,32.18
2023-02-07 11:00:00,62.83,33.73,77.85,47.53
2023-02-07 12:00:00,81.18,15.37,48.28,49.07
2023-02-07 13:00:00,53.98,23.76,79.56,49.81
2023-02-07 14:00:00,77.22,15.43,73.24,36.78
2023-02-07 15:00:00,137.46,24.67,63.56,47.3
2023-02-07 16:00:00,113.21,25.02,66.49,26.18
2023-02-07 17:00:00,183.9,21.43,65.95,44.38
2023-02-07 18:00:00,172.62,17.64,42.34,46.37
2023-02-07 19:00:00,101.27,22.53,48.72,46.17
2023-02-07 20:00:00,88.91,28.45,78.46,43.23
2023-02-07 21:00:00,106.95,30.65,61.37,26.26
2023-02-07 22:00:00,138.54,25.62,55.13,16.36
2023-02-07 23:00:00,90.21,26.8,70.48,23.36
2023-02-08 00:00:00,143.62,19.01,60.98,40.69
2023-02-08 01:00:00,111.41,20.75,40.53,19.32
2023-02-08 02:00:00,132.81,18.24,69.45,29.13
2023-02-08 03:00:00,115.42,19.99,69.29,32.62
2023-02-08 04:00:00,94.17,19.5,46.61,34.15
2023-02-08 05:00:00,192.27,25.39,78.27,47.43
2023-02-08 06:00:00,164.54,26.25,48.96,36.46
2023-02-08 07:00:00,71.02,33.9,58.31,41.45
2023-02-08 08:00:00,180.27,18.91,44.59,33.28
2023-02-08 09:00:00,123.11,27.83,64.13,43.34
2023-02-08 10:00:00,184.18,31.35,55.02,20.55
2023-02-08 11:00:00,169.98,26.2,54.13,18.4
2023-02-08 12:00:00,113.78,20.1,73.08,47.05
2023-02-08 13:00:00,53.37,20.25,40.38,37.74
2023-02-08 14:00:00,90.3,15.79,71.92,36.86
2023-02-08 15:00:00,131.25,21.11,62.86,28.69
2023-02-08 16:00:00,145.02,29.89,79.44,25.07
2023-02-08 17:00:00,88.68,15.95,63.58,32.23
2023-02-08 18:00:00,70.9,19.39,42.22,14.82
2023-02-08 19:00:00,175.24,29.12,42.03,28.19
2023-02-08 20:00:00,197.66,30.65,75.33,28.21
2023-02-08 21:00:00,128.85,24.11,73.65,31.53
2023-02-08 22:00:00,75.75,28.96,53.84,35.39
2023-02-08 23:00:00,90.85,22.76,64.72,48.29
2023-02-09 00:00:00,52.76,18.2,59.58,36.09
2023-02-09 01:00:00,187.14,22.96,78.69,45.35
2023-02-09 02:00:00,67.66,26.6,78.0,32.25
2023-02-09 03:00:00,136.48,33.96,79.35,35.08
2023-02-09 04:00:00,91.11,16.38,74.66,12.79
2023-02-09 05:00:00,133.13,25.15,76.38,15.33
2023-02-09 06:00:00,147.71,21.58,48.69,33.19
2023-02-09 07:00:00,174.46,25.17,73.24,25.83
2023-02-09 08:00:00,80.96,15.48,68.35,41.95
2023-02-09 09:00:00,51.65,21.26,78.51,31.73
2023-02-09 10:00:00,70.53,31.4,62.85,45.29
2023-02-09 11:00:00,185.0,26.08,43.41,48.89
2023-02-09 12:00:00,181.08,24.01,63.9,15.91
2023-02-09 13:00:00,139.61,20.71,67.46,25.79
2023-02-09 14:00:00,140.08,20.96,48.81,36.6
2023-02-09 15:00:00,149.76,22.66,55.76,22.22
2023-02-09 16:00:00,76.31,31.71,63.94,20.68
2023-02-09 17:00:00,187.16,34.34,54.96,42.55
2023-02-09 18:00:00,112.82,23.77,55.0,49.22
2023-02-09 19:00:00,107.47,22.87,45.32,40.95
2023-02-09 20:00:00,127.84,31.93,77.63,30.95
2023-02-09 21:00:00,57.04,23.54,70.02,27.7
2023-02-09 22:00:00,74.94,26.04,40.05,31.59
2023-02-09 23:00:00,160.71,19.62,70.62,28.51
